"date","pref","area","area_id","infected"
2020-05-12,"京都府","南丹",199,0
2020-05-13,"京都府","南丹",199,0
2020-05-14,"京都府","南丹",199,0
2020-05-15,"京都府","南丹",199,0
2020-05-16,"京都府","南丹",199,0
2020-05-17,"京都府","南丹",199,0
2020-05-18,"京都府","南丹",199,0
2020-05-19,"京都府","南丹",199,0
2020-05-20,"京都府","南丹",199,0
2020-05-21,"京都府","南丹",199,0
2020-05-22,"京都府","南丹",199,0
2020-05-23,"京都府","南丹",199,0
2020-05-24,"京都府","南丹",199,0
2020-05-25,"京都府","南丹",199,0
2020-05-26,"京都府","南丹",199,0
2020-05-27,"京都府","南丹",199,0
2020-05-28,"京都府","南丹",199,0
2020-05-29,"京都府","南丹",199,0
2020-05-30,"京都府","南丹",199,0
2020-05-31,"京都府","南丹",199,0
2020-06-01,"京都府","南丹",199,0
2020-06-02,"京都府","南丹",199,0
2020-06-03,"京都府","南丹",199,0
2020-06-04,"京都府","南丹",199,0
2020-06-05,"京都府","南丹",199,0
2020-06-06,"京都府","南丹",199,0
2020-06-07,"京都府","南丹",199,0
2020-06-08,"京都府","南丹",199,0
2020-06-09,"京都府","南丹",199,0
2020-06-10,"京都府","南丹",199,0
2020-06-11,"京都府","南丹",199,0
2020-06-12,"京都府","南丹",199,0
2020-06-13,"京都府","南丹",199,0
2020-06-14,"京都府","南丹",199,0
2020-06-15,"京都府","南丹",199,0
2020-06-16,"京都府","南丹",199,0
2020-06-17,"京都府","南丹",199,0
2020-06-18,"京都府","南丹",199,0
2020-06-19,"京都府","南丹",199,0
2020-06-20,"京都府","南丹",199,0
2020-06-21,"京都府","南丹",199,0
2020-06-22,"京都府","南丹",199,0
2020-06-23,"京都府","南丹",199,0
2020-06-24,"京都府","南丹",199,0
2020-06-25,"京都府","南丹",199,0
2020-06-26,"京都府","南丹",199,0
2020-06-27,"京都府","南丹",199,0
2020-06-28,"京都府","南丹",199,0
2020-06-29,"京都府","南丹",199,0
2020-06-30,"京都府","南丹",199,0
2020-07-01,"京都府","南丹",199,0
2020-07-02,"京都府","南丹",199,0
2020-07-03,"京都府","南丹",199,0
2020-07-04,"京都府","南丹",199,0
2020-07-05,"京都府","南丹",199,0
2020-07-06,"京都府","南丹",199,0
2020-07-07,"京都府","南丹",199,0
2020-07-08,"京都府","南丹",199,0
2020-07-09,"京都府","南丹",199,0
2020-07-10,"京都府","南丹",199,0
2020-07-11,"京都府","南丹",199,0
2020-07-12,"京都府","南丹",199,1
2020-07-13,"京都府","南丹",199,5
2020-07-14,"京都府","南丹",199,0
2020-07-15,"京都府","南丹",199,1
2020-07-16,"京都府","南丹",199,1
2020-07-17,"京都府","南丹",199,3
2020-07-18,"京都府","南丹",199,10
2020-07-19,"京都府","南丹",199,0
2020-07-20,"京都府","南丹",199,2
2020-07-21,"京都府","南丹",199,5
2020-07-22,"京都府","南丹",199,2
2020-07-23,"京都府","南丹",199,1
2020-07-24,"京都府","南丹",199,2
2020-07-25,"京都府","南丹",199,0
2020-07-26,"京都府","南丹",199,0
2020-07-27,"京都府","南丹",199,0
2020-07-28,"京都府","南丹",199,1
2020-07-29,"京都府","南丹",199,0
2020-07-30,"京都府","南丹",199,0
2020-07-31,"京都府","南丹",199,1
2020-08-01,"京都府","南丹",199,1
2020-08-02,"京都府","南丹",199,2
2020-08-03,"京都府","南丹",199,1
2020-08-04,"京都府","南丹",199,0
2020-08-05,"京都府","南丹",199,0
2020-08-06,"京都府","南丹",199,0
2020-08-07,"京都府","南丹",199,0
2020-08-08,"京都府","南丹",199,0
2020-08-09,"京都府","南丹",199,0
2020-08-10,"京都府","南丹",199,1
2020-08-11,"京都府","南丹",199,0
2020-08-12,"京都府","南丹",199,0
2020-08-13,"京都府","南丹",199,3
2020-08-14,"京都府","南丹",199,0
2020-08-15,"京都府","南丹",199,1
2020-08-16,"京都府","南丹",199,0
2020-08-17,"京都府","南丹",199,0
2020-08-18,"京都府","南丹",199,1
2020-08-19,"京都府","南丹",199,0
2020-08-20,"京都府","南丹",199,0
2020-08-21,"京都府","南丹",199,0
2020-08-22,"京都府","南丹",199,0
2020-08-23,"京都府","南丹",199,0
2020-08-24,"京都府","南丹",199,0
2020-08-25,"京都府","南丹",199,0
2020-08-26,"京都府","南丹",199,0
2020-08-27,"京都府","南丹",199,1
2020-08-28,"京都府","南丹",199,0
2020-08-29,"京都府","南丹",199,0
2020-08-30,"京都府","南丹",199,0
2020-08-31,"京都府","南丹",199,0
2020-09-01,"京都府","南丹",199,0
2020-09-02,"京都府","南丹",199,0
2020-09-03,"京都府","南丹",199,0
2020-09-04,"京都府","南丹",199,0
2020-09-05,"京都府","南丹",199,0
2020-09-06,"京都府","南丹",199,0
2020-09-07,"京都府","南丹",199,0
2020-09-08,"京都府","南丹",199,1
2020-09-09,"京都府","南丹",199,0
2020-09-10,"京都府","南丹",199,0
2020-09-11,"京都府","南丹",199,0
2020-09-12,"京都府","南丹",199,0
2020-09-13,"京都府","南丹",199,0
2020-09-14,"京都府","南丹",199,0
2020-09-15,"京都府","南丹",199,0
2020-09-16,"京都府","南丹",199,0
2020-09-17,"京都府","南丹",199,0
2020-09-18,"京都府","南丹",199,0
2020-09-19,"京都府","南丹",199,0
2020-09-20,"京都府","南丹",199,0
2020-09-21,"京都府","南丹",199,0
2020-09-22,"京都府","南丹",199,1
2020-09-23,"京都府","南丹",199,0
2020-09-24,"京都府","南丹",199,1
2020-09-25,"京都府","南丹",199,0
2020-09-26,"京都府","南丹",199,0
2020-09-27,"京都府","南丹",199,0
2020-09-28,"京都府","南丹",199,0
2020-09-29,"京都府","南丹",199,0
2020-09-30,"京都府","南丹",199,1
2020-10-01,"京都府","南丹",199,0
2020-10-02,"京都府","南丹",199,0
2020-10-03,"京都府","南丹",199,0
2020-10-04,"京都府","南丹",199,1
2020-10-05,"京都府","南丹",199,0
2020-10-06,"京都府","南丹",199,0
2020-02-01,"大阪府","堺市",200,0
2020-02-02,"大阪府","堺市",200,0
2020-02-03,"大阪府","堺市",200,0
2020-02-04,"大阪府","堺市",200,0
2020-02-05,"大阪府","堺市",200,0
2020-02-06,"大阪府","堺市",200,0
2020-02-07,"大阪府","堺市",200,0
2020-02-08,"大阪府","堺市",200,0
2020-02-09,"大阪府","堺市",200,0
2020-02-10,"大阪府","堺市",200,0
2020-02-11,"大阪府","堺市",200,0
2020-02-12,"大阪府","堺市",200,0
2020-02-13,"大阪府","堺市",200,0
2020-02-14,"大阪府","堺市",200,0
2020-02-15,"大阪府","堺市",200,0
2020-02-16,"大阪府","堺市",200,0
2020-02-17,"大阪府","堺市",200,0
2020-02-18,"大阪府","堺市",200,0
2020-02-19,"大阪府","堺市",200,0
2020-02-20,"大阪府","堺市",200,0
2020-02-21,"大阪府","堺市",200,0
2020-02-22,"大阪府","堺市",200,0
2020-02-23,"大阪府","堺市",200,0
2020-02-24,"大阪府","堺市",200,0
2020-02-25,"大阪府","堺市",200,0
2020-02-26,"大阪府","堺市",200,0
2020-02-27,"大阪府","堺市",200,0
2020-02-28,"大阪府","堺市",200,0
2020-02-29,"大阪府","堺市",200,0
2020-03-01,"大阪府","堺市",200,0
2020-03-02,"大阪府","堺市",200,0
2020-03-03,"大阪府","堺市",200,0
2020-03-04,"大阪府","堺市",200,0
2020-03-05,"大阪府","堺市",200,0
2020-03-06,"大阪府","堺市",200,1
2020-03-07,"大阪府","堺市",200,2
2020-03-08,"大阪府","堺市",200,0
2020-03-09,"大阪府","堺市",200,0
2020-03-10,"大阪府","堺市",200,0
2020-03-11,"大阪府","堺市",200,0
2020-03-12,"大阪府","堺市",200,0
2020-03-13,"大阪府","堺市",200,0
2020-03-14,"大阪府","堺市",200,0
2020-03-15,"大阪府","堺市",200,1
2020-03-16,"大阪府","堺市",200,0
2020-03-17,"大阪府","堺市",200,0
2020-03-18,"大阪府","堺市",200,0
2020-03-19,"大阪府","堺市",200,0
2020-03-20,"大阪府","堺市",200,0
2020-03-21,"大阪府","堺市",200,1
2020-03-22,"大阪府","堺市",200,0
2020-03-23,"大阪府","堺市",200,0
2020-03-24,"大阪府","堺市",200,1
2020-03-25,"大阪府","堺市",200,1
2020-03-26,"大阪府","堺市",200,0
2020-03-27,"大阪府","堺市",200,1
2020-03-28,"大阪府","堺市",200,0
2020-03-29,"大阪府","堺市",200,3
2020-03-30,"大阪府","堺市",200,0
2020-03-31,"大阪府","堺市",200,2
2020-04-01,"大阪府","堺市",200,1
2020-04-02,"大阪府","堺市",200,3
2020-04-03,"大阪府","堺市",200,4
2020-04-04,"大阪府","堺市",200,1
2020-04-05,"大阪府","堺市",200,4
2020-04-06,"大阪府","堺市",200,1
2020-04-07,"大阪府","堺市",200,1
2020-04-08,"大阪府","堺市",200,2
2020-04-09,"大阪府","堺市",200,10
2020-04-10,"大阪府","堺市",200,4
2020-04-11,"大阪府","堺市",200,11
2020-04-12,"大阪府","堺市",200,3
2020-04-13,"大阪府","堺市",200,2
2020-04-14,"大阪府","堺市",200,1
2020-04-15,"大阪府","堺市",200,5
2020-04-16,"大阪府","堺市",200,6
2020-04-17,"大阪府","堺市",200,4
2020-04-18,"大阪府","堺市",200,1
2020-04-19,"大阪府","堺市",200,3
2020-04-20,"大阪府","堺市",200,0
2020-04-21,"大阪府","堺市",200,1
2020-04-22,"大阪府","堺市",200,1
2020-04-23,"大阪府","堺市",200,1
2020-04-24,"大阪府","堺市",200,0
2020-04-25,"大阪府","堺市",200,0
2020-04-26,"大阪府","堺市",200,2
2020-04-27,"大阪府","堺市",200,1
2020-04-28,"大阪府","堺市",200,0
2020-04-29,"大阪府","堺市",200,1
2020-04-30,"大阪府","堺市",200,3
2020-05-01,"大阪府","堺市",200,0
2020-05-02,"大阪府","堺市",200,4
2020-05-03,"大阪府","堺市",200,1
2020-05-04,"大阪府","堺市",200,0
2020-05-05,"大阪府","堺市",200,0
2020-05-06,"大阪府","堺市",200,2
2020-05-07,"大阪府","堺市",200,1
2020-05-08,"大阪府","堺市",200,1
2020-05-09,"大阪府","堺市",200,0
2020-05-10,"大阪府","堺市",200,2
2020-05-11,"大阪府","堺市",200,0
2020-05-12,"大阪府","堺市",200,0
2020-05-13,"大阪府","堺市",200,2
2020-05-14,"大阪府","堺市",200,0
2020-05-15,"大阪府","堺市",200,0
2020-05-16,"大阪府","堺市",200,0
2020-05-17,"大阪府","堺市",200,0
2020-05-18,"大阪府","堺市",200,0
2020-05-19,"大阪府","堺市",200,0
2020-05-20,"大阪府","堺市",200,0
2020-05-21,"大阪府","堺市",200,0
2020-05-22,"大阪府","堺市",200,0
2020-05-23,"大阪府","堺市",200,0
2020-05-24,"大阪府","堺市",200,0
2020-05-25,"大阪府","堺市",200,0
2020-05-26,"大阪府","堺市",200,0
2020-05-27,"大阪府","堺市",200,0
2020-05-28,"大阪府","堺市",200,0
2020-05-29,"大阪府","堺市",200,0
2020-05-30,"大阪府","堺市",200,0
2020-05-31,"大阪府","堺市",200,0
2020-06-01,"大阪府","堺市",200,0
2020-06-02,"大阪府","堺市",200,0
2020-06-03,"大阪府","堺市",200,0
2020-06-04,"大阪府","堺市",200,0
2020-06-05,"大阪府","堺市",200,0
2020-06-06,"大阪府","堺市",200,0
2020-06-07,"大阪府","堺市",200,0
2020-06-08,"大阪府","堺市",200,0
2020-06-09,"大阪府","堺市",200,0
2020-06-10,"大阪府","堺市",200,0
2020-06-11,"大阪府","堺市",200,0
2020-06-12,"大阪府","堺市",200,0
2020-06-13,"大阪府","堺市",200,0
2020-06-14,"大阪府","堺市",200,0
2020-06-15,"大阪府","堺市",200,0
2020-06-16,"大阪府","堺市",200,1
2020-06-17,"大阪府","堺市",200,0
2020-06-18,"大阪府","堺市",200,0
2020-06-19,"大阪府","堺市",200,0
2020-06-20,"大阪府","堺市",200,0
2020-06-21,"大阪府","堺市",200,0
2020-06-22,"大阪府","堺市",200,0
2020-06-23,"大阪府","堺市",200,0
2020-06-24,"大阪府","堺市",200,0
2020-06-25,"大阪府","堺市",200,0
2020-06-26,"大阪府","堺市",200,0
2020-06-27,"大阪府","堺市",200,0
2020-06-28,"大阪府","堺市",200,0
2020-06-29,"大阪府","堺市",200,0
2020-06-30,"大阪府","堺市",200,1
2020-07-01,"大阪府","堺市",200,0
2020-07-02,"大阪府","堺市",200,1
2020-07-03,"大阪府","堺市",200,0
2020-07-04,"大阪府","堺市",200,0
2020-07-05,"大阪府","堺市",200,1
2020-07-06,"大阪府","堺市",200,0
2020-07-07,"大阪府","堺市",200,1
2020-07-08,"大阪府","堺市",200,2
2020-07-09,"大阪府","堺市",200,2
2020-07-10,"大阪府","堺市",200,2
2020-07-11,"大阪府","堺市",200,1
2020-07-12,"大阪府","堺市",200,0
2020-07-13,"大阪府","堺市",200,0
2020-07-14,"大阪府","堺市",200,2
2020-07-15,"大阪府","堺市",200,6
2020-07-16,"大阪府","堺市",200,5
2020-07-17,"大阪府","堺市",200,5
2020-07-18,"大阪府","堺市",200,5
2020-07-19,"大阪府","堺市",200,4
2020-07-20,"大阪府","堺市",200,5
2020-07-21,"大阪府","堺市",200,7
2020-07-22,"大阪府","堺市",200,9
2020-07-23,"大阪府","堺市",200,5
2020-07-24,"大阪府","堺市",200,8
2020-07-25,"大阪府","堺市",200,1
2020-07-26,"大阪府","堺市",200,14
2020-07-27,"大阪府","堺市",200,2
2020-07-28,"大阪府","堺市",200,3
2020-07-29,"大阪府","堺市",200,16
2020-07-30,"大阪府","堺市",200,3
2020-07-31,"大阪府","堺市",200,15
2020-08-01,"大阪府","堺市",200,15
2020-08-02,"大阪府","堺市",200,12
2020-08-03,"大阪府","堺市",200,5
2020-08-04,"大阪府","堺市",200,8
2020-08-05,"大阪府","堺市",200,13
2020-08-06,"大阪府","堺市",200,11
2020-08-07,"大阪府","堺市",200,11
2020-08-08,"大阪府","堺市",200,11
2020-08-09,"大阪府","堺市",200,11
2020-08-10,"大阪府","堺市",200,10
2020-08-11,"大阪府","堺市",200,2
2020-08-12,"大阪府","堺市",200,10
2020-08-13,"大阪府","堺市",200,6
2020-08-14,"大阪府","堺市",200,15
2020-08-15,"大阪府","堺市",200,7
2020-08-16,"大阪府","堺市",200,13
2020-08-17,"大阪府","堺市",200,3
2020-08-18,"大阪府","堺市",200,6
2020-08-19,"大阪府","堺市",200,8
2020-08-20,"大阪府","堺市",200,7
2020-08-21,"大阪府","堺市",200,5
2020-08-22,"大阪府","堺市",200,3
2020-08-23,"大阪府","堺市",200,7
2020-08-24,"大阪府","堺市",200,3
2020-08-25,"大阪府","堺市",200,5
2020-08-26,"大阪府","堺市",200,8
2020-08-27,"大阪府","堺市",200,6
2020-08-28,"大阪府","堺市",200,5
2020-08-29,"大阪府","堺市",200,3
2020-08-30,"大阪府","堺市",200,1
2020-08-31,"大阪府","堺市",200,4
2020-09-01,"大阪府","堺市",200,1
2020-09-02,"大阪府","堺市",200,2
2020-09-03,"大阪府","堺市",200,2
2020-09-04,"大阪府","堺市",200,3
2020-09-05,"大阪府","堺市",200,5
2020-09-06,"大阪府","堺市",200,6
2020-09-07,"大阪府","堺市",200,2
2020-09-08,"大阪府","堺市",200,6
2020-09-09,"大阪府","堺市",200,2
2020-09-10,"大阪府","堺市",200,16
2020-09-11,"大阪府","堺市",200,20
2020-09-12,"大阪府","堺市",200,5
2020-09-13,"大阪府","堺市",200,3
2020-09-14,"大阪府","堺市",200,2
2020-09-15,"大阪府","堺市",200,10
2020-09-16,"大阪府","堺市",200,6
2020-09-17,"大阪府","堺市",200,3
2020-09-18,"大阪府","堺市",200,2
2020-09-19,"大阪府","堺市",200,2
2020-09-20,"大阪府","堺市",200,1
2020-09-21,"大阪府","堺市",200,4
2020-09-22,"大阪府","堺市",200,2
2020-09-23,"大阪府","堺市",200,0
2020-09-24,"大阪府","堺市",200,4
2020-09-25,"大阪府","堺市",200,2
2020-09-26,"大阪府","堺市",200,2
2020-09-27,"大阪府","堺市",200,3
2020-09-28,"大阪府","堺市",200,2
2020-09-29,"大阪府","堺市",200,2
2020-09-30,"大阪府","堺市",200,2
2020-10-01,"大阪府","堺市",200,3
2020-10-02,"大阪府","堺市",200,3
2020-10-03,"大阪府","堺市",200,4
2020-10-04,"大阪府","堺市",200,0
2020-10-05,"大阪府","堺市",200,2
2020-10-06,"大阪府","堺市",200,5
2020-02-01,"大阪府","三島",201,0
2020-02-02,"大阪府","三島",201,0
2020-02-03,"大阪府","三島",201,0
2020-02-04,"大阪府","三島",201,0
2020-02-05,"大阪府","三島",201,0
2020-02-06,"大阪府","三島",201,0
2020-02-07,"大阪府","三島",201,0
2020-02-08,"大阪府","三島",201,0
2020-02-09,"大阪府","三島",201,0
2020-02-10,"大阪府","三島",201,0
2020-02-11,"大阪府","三島",201,0
2020-02-12,"大阪府","三島",201,0
2020-02-13,"大阪府","三島",201,0
2020-02-14,"大阪府","三島",201,0
2020-02-15,"大阪府","三島",201,0
2020-02-16,"大阪府","三島",201,0
2020-02-17,"大阪府","三島",201,0
2020-02-18,"大阪府","三島",201,0
2020-02-19,"大阪府","三島",201,0
2020-02-20,"大阪府","三島",201,0
2020-02-21,"大阪府","三島",201,0
2020-02-22,"大阪府","三島",201,0
2020-02-23,"大阪府","三島",201,0
2020-02-24,"大阪府","三島",201,0
2020-02-25,"大阪府","三島",201,0
2020-02-26,"大阪府","三島",201,0
2020-02-27,"大阪府","三島",201,0
2020-02-28,"大阪府","三島",201,0
2020-02-29,"大阪府","三島",201,0
2020-03-01,"大阪府","三島",201,0
2020-03-02,"大阪府","三島",201,0
2020-03-03,"大阪府","三島",201,0
2020-03-04,"大阪府","三島",201,0
2020-03-05,"大阪府","三島",201,0
2020-03-06,"大阪府","三島",201,2
2020-03-07,"大阪府","三島",201,2
2020-03-08,"大阪府","三島",201,0
2020-03-09,"大阪府","三島",201,0
2020-03-10,"大阪府","三島",201,2
2020-03-11,"大阪府","三島",201,0
2020-03-12,"大阪府","三島",201,0
2020-03-13,"大阪府","三島",201,0
2020-03-14,"大阪府","三島",201,1
2020-03-15,"大阪府","三島",201,0
2020-03-16,"大阪府","三島",201,0
2020-03-17,"大阪府","三島",201,0
2020-03-18,"大阪府","三島",201,1
2020-03-19,"大阪府","三島",201,0
2020-03-20,"大阪府","三島",201,0
2020-03-21,"大阪府","三島",201,0
2020-03-22,"大阪府","三島",201,0
2020-03-23,"大阪府","三島",201,0
2020-03-24,"大阪府","三島",201,0
2020-03-25,"大阪府","三島",201,0
2020-03-26,"大阪府","三島",201,1
2020-03-27,"大阪府","三島",201,2
2020-03-28,"大阪府","三島",201,0
2020-03-29,"大阪府","三島",201,1
2020-03-30,"大阪府","三島",201,0
2020-03-31,"大阪府","三島",201,1
2020-04-01,"大阪府","三島",201,0
2020-04-02,"大阪府","三島",201,2
2020-04-03,"大阪府","三島",201,2
2020-04-04,"大阪府","三島",201,1
2020-04-05,"大阪府","三島",201,0
2020-04-06,"大阪府","三島",201,1
2020-04-07,"大阪府","三島",201,6
2020-04-08,"大阪府","三島",201,3
2020-04-09,"大阪府","三島",201,4
2020-04-10,"大阪府","三島",201,2
2020-04-11,"大阪府","三島",201,1
2020-04-12,"大阪府","三島",201,1
2020-04-13,"大阪府","三島",201,0
2020-04-14,"大阪府","三島",201,1
2020-04-15,"大阪府","三島",201,2
2020-04-16,"大阪府","三島",201,1
2020-04-17,"大阪府","三島",201,2
2020-04-18,"大阪府","三島",201,1
2020-04-19,"大阪府","三島",201,0
2020-04-20,"大阪府","三島",201,0
2020-04-21,"大阪府","三島",201,4
2020-04-22,"大阪府","三島",201,2
2020-04-23,"大阪府","三島",201,0
2020-04-24,"大阪府","三島",201,1
2020-04-25,"大阪府","三島",201,1
2020-04-26,"大阪府","三島",201,0
2020-04-27,"大阪府","三島",201,0
2020-04-28,"大阪府","三島",201,1
2020-04-29,"大阪府","三島",201,0
2020-04-30,"大阪府","三島",201,0
2020-05-01,"大阪府","三島",201,1
2020-05-02,"大阪府","三島",201,0
2020-05-03,"大阪府","三島",201,1
2020-05-04,"大阪府","三島",201,0
2020-05-05,"大阪府","三島",201,0
2020-05-06,"大阪府","三島",201,1
2020-05-07,"大阪府","三島",201,0
2020-05-08,"大阪府","三島",201,1
2020-05-09,"大阪府","三島",201,2
2020-05-10,"大阪府","三島",201,0
2020-05-11,"大阪府","三島",201,0
2020-05-12,"大阪府","三島",201,0
2020-05-13,"大阪府","三島",201,0
2020-05-14,"大阪府","三島",201,0
2020-05-15,"大阪府","三島",201,0
2020-05-16,"大阪府","三島",201,0
2020-05-17,"大阪府","三島",201,0
2020-05-18,"大阪府","三島",201,0
2020-05-19,"大阪府","三島",201,0
2020-05-20,"大阪府","三島",201,0
2020-05-21,"大阪府","三島",201,0
2020-05-22,"大阪府","三島",201,0
2020-05-23,"大阪府","三島",201,0
2020-05-24,"大阪府","三島",201,0
2020-05-25,"大阪府","三島",201,0
2020-05-26,"大阪府","三島",201,0
2020-05-27,"大阪府","三島",201,0
2020-05-28,"大阪府","三島",201,0
2020-05-29,"大阪府","三島",201,0
2020-05-30,"大阪府","三島",201,0
2020-05-31,"大阪府","三島",201,0
2020-06-01,"大阪府","三島",201,0
2020-06-02,"大阪府","三島",201,0
2020-06-03,"大阪府","三島",201,0
2020-06-04,"大阪府","三島",201,0
2020-06-05,"大阪府","三島",201,0
2020-06-06,"大阪府","三島",201,0
2020-06-07,"大阪府","三島",201,0
2020-06-08,"大阪府","三島",201,0
2020-06-09,"大阪府","三島",201,0
2020-06-10,"大阪府","三島",201,0
2020-06-11,"大阪府","三島",201,0
2020-06-12,"大阪府","三島",201,0
2020-06-13,"大阪府","三島",201,0
2020-06-14,"大阪府","三島",201,0
2020-06-15,"大阪府","三島",201,0
2020-06-16,"大阪府","三島",201,0
2020-06-17,"大阪府","三島",201,0
2020-06-18,"大阪府","三島",201,0
2020-06-19,"大阪府","三島",201,0
2020-06-20,"大阪府","三島",201,0
2020-06-21,"大阪府","三島",201,0
2020-06-22,"大阪府","三島",201,0
2020-06-23,"大阪府","三島",201,0
2020-06-24,"大阪府","三島",201,0
2020-06-25,"大阪府","三島",201,0
2020-06-26,"大阪府","三島",201,0
2020-06-27,"大阪府","三島",201,0
2020-06-28,"大阪府","三島",201,0
2020-06-29,"大阪府","三島",201,0
2020-06-30,"大阪府","三島",201,0
2020-07-01,"大阪府","三島",201,1
2020-07-02,"大阪府","三島",201,0
2020-07-03,"大阪府","三島",201,0
2020-07-04,"大阪府","三島",201,0
2020-07-05,"大阪府","三島",201,0
2020-07-06,"大阪府","三島",201,0
2020-07-07,"大阪府","三島",201,1
2020-07-08,"大阪府","三島",201,2
2020-07-09,"大阪府","三島",201,1
2020-07-10,"大阪府","三島",201,4
2020-07-11,"大阪府","三島",201,1
2020-07-12,"大阪府","三島",201,1
2020-07-13,"大阪府","三島",201,3
2020-07-14,"大阪府","三島",201,1
2020-07-15,"大阪府","三島",201,0
2020-07-16,"大阪府","三島",201,3
2020-07-17,"大阪府","三島",201,3
2020-07-18,"大阪府","三島",201,6
2020-07-19,"大阪府","三島",201,3
2020-07-20,"大阪府","三島",201,3
2020-07-21,"大阪府","三島",201,3
2020-07-22,"大阪府","三島",201,6
2020-07-23,"大阪府","三島",201,8
2020-07-24,"大阪府","三島",201,7
2020-07-25,"大阪府","三島",201,1
2020-07-26,"大阪府","三島",201,3
2020-07-27,"大阪府","三島",201,2
2020-07-28,"大阪府","三島",201,11
2020-07-29,"大阪府","三島",201,10
2020-07-30,"大阪府","三島",201,14
2020-07-31,"大阪府","三島",201,6
2020-08-01,"大阪府","三島",201,8
2020-08-02,"大阪府","三島",201,6
2020-08-03,"大阪府","三島",201,3
2020-08-04,"大阪府","三島",201,6
2020-08-05,"大阪府","三島",201,8
2020-08-06,"大阪府","三島",201,5
2020-08-07,"大阪府","三島",201,12
2020-08-08,"大阪府","三島",201,8
2020-08-09,"大阪府","三島",201,2
2020-08-10,"大阪府","三島",201,5
2020-08-11,"大阪府","三島",201,1
2020-08-12,"大阪府","三島",201,4
2020-08-13,"大阪府","三島",201,13
2020-08-14,"大阪府","三島",201,8
2020-08-15,"大阪府","三島",201,9
2020-08-16,"大阪府","三島",201,5
2020-08-17,"大阪府","三島",201,1
2020-08-18,"大阪府","三島",201,1
2020-08-19,"大阪府","三島",201,9
2020-08-20,"大阪府","三島",201,2
2020-08-21,"大阪府","三島",201,8
2020-08-22,"大阪府","三島",201,4
2020-08-23,"大阪府","三島",201,3
2020-08-24,"大阪府","三島",201,0
2020-08-25,"大阪府","三島",201,2
2020-08-26,"大阪府","三島",201,7
2020-08-27,"大阪府","三島",201,3
2020-08-28,"大阪府","三島",201,8
2020-08-29,"大阪府","三島",201,5
2020-08-30,"大阪府","三島",201,3
2020-08-31,"大阪府","三島",201,6
2020-09-01,"大阪府","三島",201,2
2020-09-02,"大阪府","三島",201,4
2020-09-03,"大阪府","三島",201,2
2020-09-04,"大阪府","三島",201,3
2020-09-05,"大阪府","三島",201,3
2020-09-06,"大阪府","三島",201,2
2020-09-07,"大阪府","三島",201,2
2020-09-08,"大阪府","三島",201,0
2020-09-09,"大阪府","三島",201,5
2020-09-10,"大阪府","三島",201,3
2020-09-11,"大阪府","三島",201,15
2020-09-12,"大阪府","三島",201,9
2020-09-13,"大阪府","三島",201,3
2020-09-14,"大阪府","三島",201,0
2020-09-15,"大阪府","三島",201,1
2020-09-16,"大阪府","三島",201,7
2020-09-17,"大阪府","三島",201,2
2020-09-18,"大阪府","三島",201,1
2020-09-19,"大阪府","三島",201,2
2020-09-20,"大阪府","三島",201,0
2020-09-21,"大阪府","三島",201,0
2020-09-22,"大阪府","三島",201,1
2020-09-23,"大阪府","三島",201,5
2020-09-24,"大阪府","三島",201,1
2020-09-25,"大阪府","三島",201,3
2020-09-26,"大阪府","三島",201,6
2020-09-27,"大阪府","三島",201,3
2020-09-28,"大阪府","三島",201,1
2020-09-29,"大阪府","三島",201,5
2020-09-30,"大阪府","三島",201,5
2020-10-01,"大阪府","三島",201,5
2020-10-02,"大阪府","三島",201,3
2020-10-03,"大阪府","三島",201,4
2020-10-04,"大阪府","三島",201,1
2020-10-05,"大阪府","三島",201,2
2020-10-06,"大阪府","三島",201,2
2020-02-01,"大阪府","泉州",202,0
2020-02-02,"大阪府","泉州",202,0
2020-02-03,"大阪府","泉州",202,0
2020-02-04,"大阪府","泉州",202,0
2020-02-05,"大阪府","泉州",202,0
2020-02-06,"大阪府","泉州",202,0
2020-02-07,"大阪府","泉州",202,0
2020-02-08,"大阪府","泉州",202,0
2020-02-09,"大阪府","泉州",202,0
2020-02-10,"大阪府","泉州",202,0
2020-02-11,"大阪府","泉州",202,0
2020-02-12,"大阪府","泉州",202,0
2020-02-13,"大阪府","泉州",202,0
2020-02-14,"大阪府","泉州",202,0
2020-02-15,"大阪府","泉州",202,0
2020-02-16,"大阪府","泉州",202,0
2020-02-17,"大阪府","泉州",202,0
2020-02-18,"大阪府","泉州",202,0
2020-02-19,"大阪府","泉州",202,0
2020-02-20,"大阪府","泉州",202,0
2020-02-21,"大阪府","泉州",202,0
2020-02-22,"大阪府","泉州",202,0
2020-02-23,"大阪府","泉州",202,0
2020-02-24,"大阪府","泉州",202,0
2020-02-25,"大阪府","泉州",202,0
2020-02-26,"大阪府","泉州",202,0
2020-02-27,"大阪府","泉州",202,0
2020-02-28,"大阪府","泉州",202,0
2020-02-29,"大阪府","泉州",202,0
2020-03-01,"大阪府","泉州",202,0
2020-03-02,"大阪府","泉州",202,0
2020-03-03,"大阪府","泉州",202,0
2020-03-04,"大阪府","泉州",202,0
2020-03-05,"大阪府","泉州",202,0
2020-03-06,"大阪府","泉州",202,0
2020-03-07,"大阪府","泉州",202,0
2020-03-08,"大阪府","泉州",202,0
2020-03-09,"大阪府","泉州",202,0
