"発表日","市区町村","n","都道府県"
2020-11-13,"八尾市",8,"大阪府"
2020-11-13,"富田林市",5,"大阪府"
2020-11-13,"府外",7,"大阪府"
2020-11-13,"豊中市",9,"大阪府"
2020-11-13,"枚方市",7,"大阪府"
2020-11-13,"箕面市",4,"大阪府"
2020-11-13,"門真市",1,"大阪府"
2020-11-13,"和泉市",1,"大阪府"
2020-11-14,"茨木市",6,"大阪府"
2020-11-14,"羽曳野市",6,"大阪府"
2020-11-14,"河内長野市",1,"大阪府"
2020-11-14,"貝塚市",1,"大阪府"
2020-11-14,"岸和田市",5,"大阪府"
2020-11-14,"交野市",2,"大阪府"
2020-11-14,"高石市",1,"大阪府"
2020-11-14,"高槻市",3,"大阪府"
2020-11-14,"阪南市",2,"大阪府"
2020-11-14,"堺市",21,"大阪府"
2020-11-14,"四條畷市",1,"大阪府"
2020-11-14,"守口市",3,"大阪府"
2020-11-14,"松原市",1,"大阪府"
2020-11-14,"寝屋川市",5,"大阪府"
2020-11-14,"吹田市",6,"大阪府"
2020-11-14,"摂津市",1,"大阪府"
2020-11-14,"泉佐野市",3,"大阪府"
2020-11-14,"泉大津市",3,"大阪府"
2020-11-14,"泉南市",2,"大阪府"
2020-11-14,"太子町",2,"大阪府"
2020-11-14,"大阪市",145,"大阪府"
2020-11-14,"池田市",5,"大阪府"
2020-11-14,"忠岡町",2,"大阪府"
2020-11-14,"調査中",1,"大阪府"
2020-11-14,"東大阪市",13,"大阪府"
2020-11-14,"藤井寺市",1,"大阪府"
2020-11-14,"柏原市",3,"大阪府"
2020-11-14,"八尾市",14,"大阪府"
2020-11-14,"富田林市",2,"大阪府"
2020-11-14,"府外",5,"大阪府"
2020-11-14,"豊中市",8,"大阪府"
2020-11-14,"豊能町",3,"大阪府"
2020-11-14,"枚方市",1,"大阪府"
2020-11-14,"箕面市",2,"大阪府"
2020-11-14,"門真市",2,"大阪府"
2020-11-14,"和泉市",3,"大阪府"
2020-11-15,"茨木市",7,"大阪府"
2020-11-15,"羽曳野市",1,"大阪府"
2020-11-15,"河内長野市",1,"大阪府"
2020-11-15,"貝塚市",1,"大阪府"
2020-11-15,"岸和田市",8,"大阪府"
2020-11-15,"交野市",2,"大阪府"
2020-11-15,"高槻市",7,"大阪府"
2020-11-15,"堺市",17,"大阪府"
2020-11-15,"守口市",3,"大阪府"
2020-11-15,"松原市",3,"大阪府"
2020-11-15,"寝屋川市",2,"大阪府"
2020-11-15,"吹田市",4,"大阪府"
2020-11-15,"摂津市",3,"大阪府"
2020-11-15,"泉佐野市",3,"大阪府"
2020-11-15,"泉大津市",1,"大阪府"
2020-11-15,"大阪市",124,"大阪府"
2020-11-15,"大東市",3,"大阪府"
2020-11-15,"池田市",3,"大阪府"
2020-11-15,"調査中",7,"大阪府"
2020-11-15,"東大阪市",13,"大阪府"
2020-11-15,"藤井寺市",1,"大阪府"
2020-11-15,"柏原市",1,"大阪府"
2020-11-15,"八尾市",6,"大阪府"
2020-11-15,"府外",8,"大阪府"
2020-11-15,"豊中市",5,"大阪府"
2020-11-15,"豊能町",1,"大阪府"
2020-11-15,"枚方市",19,"大阪府"
2020-11-15,"箕面市",5,"大阪府"
2020-11-15,"門真市",1,"大阪府"
2020-11-15,"和泉市",6,"大阪府"
2020-11-16,"大阪市",125,"大阪府"
2020-11-16,"堺市",12,"大阪府"
2020-11-16,"岸和田市",9,"大阪府"
2020-11-16,"豊中市",16,"大阪府"
2020-11-16,"池田市",3,"大阪府"
2020-11-16,"吹田市",4,"大阪府"
2020-11-16,"泉大津市",1,"大阪府"
2020-11-16,"高槻市",18,"大阪府"
2020-11-16,"貝塚市",0,"大阪府"
2020-11-16,"守口市",6,"大阪府"
2020-11-16,"枚方市",2,"大阪府"
2020-11-16,"茨木市",12,"大阪府"
2020-11-16,"八尾市",10,"大阪府"
2020-11-16,"泉佐野市",0,"大阪府"
2020-11-16,"富田林市",0,"大阪府"
2020-11-16,"寝屋川市",3,"大阪府"
2020-11-16,"河内長野市",1,"大阪府"
2020-11-16,"松原市",1,"大阪府"
2020-11-16,"大東市",3,"大阪府"
2020-11-16,"和泉市",8,"大阪府"
2020-11-16,"箕面市",2,"大阪府"
2020-11-16,"柏原市",1,"大阪府"
2020-11-16,"羽曳野市",3,"大阪府"
2020-11-16,"門真市",1,"大阪府"
2020-11-16,"摂津市",1,"大阪府"
2020-11-16,"高石市",1,"大阪府"
2020-11-16,"藤井寺市",2,"大阪府"
2020-11-16,"東大阪市",9,"大阪府"
2020-11-16,"泉南市",2,"大阪府"
2020-11-16,"四條畷市",0,"大阪府"
2020-11-16,"交野市",2,"大阪府"
2020-11-16,"大阪狭山市",1,"大阪府"
2020-11-16,"阪南市",0,"大阪府"
2020-11-16,"島本町",0,"大阪府"
2020-11-16,"豊能町",0,"大阪府"
2020-11-16,"能勢町",0,"大阪府"
2020-11-16,"忠岡町",0,"大阪府"
2020-11-16,"熊取町",1,"大阪府"
2020-11-16,"田尻町",0,"大阪府"
2020-11-16,"岬町",0,"大阪府"
2020-11-16,"太子町",0,"大阪府"
2020-11-16,"河南町",0,"大阪府"
2020-11-16,"千早赤阪村",0,"大阪府"
2020-11-16,"大阪府外",6,"大阪府"
2020-11-16,"調査中",3,"大阪府"
2020-11-17,"大阪市",88,"大阪府"
2020-11-17,"堺市",16,"大阪府"
2020-11-17,"岸和田市",9,"大阪府"
2020-11-17,"豊中市",17,"大阪府"
2020-11-17,"池田市",1,"大阪府"
2020-11-17,"吹田市",15,"大阪府"
2020-11-17,"泉大津市",0,"大阪府"
2020-11-17,"高槻市",11,"大阪府"
2020-11-17,"貝塚市",2,"大阪府"
2020-11-17,"守口市",6,"大阪府"
2020-11-17,"枚方市",14,"大阪府"
2020-11-17,"茨木市",7,"大阪府"
2020-11-17,"八尾市",11,"大阪府"
2020-11-17,"泉佐野市",1,"大阪府"
2020-11-17,"富田林市",5,"大阪府"
2020-11-17,"寝屋川市",2,"大阪府"
2020-11-17,"河内長野市",0,"大阪府"
2020-11-17,"松原市",7,"大阪府"
2020-11-17,"大東市",3,"大阪府"
2020-11-17,"和泉市",6,"大阪府"
2020-11-17,"箕面市",5,"大阪府"
2020-11-17,"柏原市",1,"大阪府"
2020-11-17,"羽曳野市",2,"大阪府"
2020-11-17,"門真市",2,"大阪府"
2020-11-17,"摂津市",3,"大阪府"
2020-11-17,"高石市",0,"大阪府"
2020-11-17,"藤井寺市",3,"大阪府"
2020-11-17,"東大阪市",27,"大阪府"
2020-11-17,"泉南市",1,"大阪府"
2020-11-17,"四條畷市",0,"大阪府"
2020-11-17,"交野市",1,"大阪府"
2020-11-17,"大阪狭山市",1,"大阪府"
2020-11-17,"阪南市",0,"大阪府"
2020-11-17,"島本町",1,"大阪府"
2020-11-17,"豊能町",0,"大阪府"
2020-11-17,"能勢町",0,"大阪府"
2020-11-17,"忠岡町",0,"大阪府"
2020-11-17,"熊取町",1,"大阪府"
2020-11-17,"田尻町",0,"大阪府"
2020-11-17,"岬町",0,"大阪府"
2020-11-17,"太子町",0,"大阪府"
2020-11-17,"河南町",0,"大阪府"
2020-11-17,"千早赤阪村",0,"大阪府"
2020-11-17,"大阪府外",4,"大阪府"
2020-11-17,"調査中",0,"大阪府"
2020-11-18,"大阪市",147,"大阪府"
2020-11-18,"堺市",16,"大阪府"
2020-11-18,"岸和田市",12,"大阪府"
2020-11-18,"豊中市",13,"大阪府"
2020-11-18,"池田市",4,"大阪府"
2020-11-18,"吹田市",14,"大阪府"
2020-11-18,"泉大津市",9,"大阪府"
2020-11-18,"高槻市",10,"大阪府"
2020-11-18,"貝塚市",0,"大阪府"
2020-11-18,"守口市",13,"大阪府"
2020-11-18,"枚方市",6,"大阪府"
2020-11-18,"茨木市",8,"大阪府"
2020-11-18,"八尾市",16,"大阪府"
2020-11-18,"泉佐野市",0,"大阪府"
2020-11-18,"富田林市",2,"大阪府"
2020-11-18,"寝屋川市",7,"大阪府"
2020-11-18,"河内長野市",3,"大阪府"
2020-11-18,"松原市",2,"大阪府"
2020-11-18,"大東市",2,"大阪府"
2020-11-18,"和泉市",10,"大阪府"
2020-11-18,"箕面市",2,"大阪府"
2020-11-18,"柏原市",0,"大阪府"
2020-11-18,"羽曳野市",2,"大阪府"
2020-11-18,"門真市",0,"大阪府"
2020-11-18,"摂津市",2,"大阪府"
2020-11-18,"高石市",3,"大阪府"
2020-11-18,"藤井寺市",1,"大阪府"
2020-11-18,"東大阪市",17,"大阪府"
2020-11-18,"泉南市",3,"大阪府"
2020-11-18,"四條畷市",2,"大阪府"
2020-11-18,"交野市",1,"大阪府"
2020-11-18,"大阪狭山市",2,"大阪府"
2020-11-18,"阪南市",0,"大阪府"
2020-11-18,"島本町",1,"大阪府"
2020-11-18,"豊能町",0,"大阪府"
2020-11-18,"能勢町",0,"大阪府"
2020-11-18,"忠岡町",0,"大阪府"
2020-11-18,"熊取町",0,"大阪府"
2020-11-18,"田尻町",0,"大阪府"
2020-11-18,"岬町",0,"大阪府"
2020-11-18,"太子町",0,"大阪府"
2020-11-18,"河南町",1,"大阪府"
2020-11-18,"千早赤阪村",0,"大阪府"
2020-11-18,"大阪府外",7,"大阪府"
2020-11-18,"調査中",0,"大阪府"
2020-11-19,"大阪市",179,"大阪府"
2020-11-19,"堺市",22,"大阪府"
2020-11-19,"岸和田市",15,"大阪府"
2020-11-19,"豊中市",25,"大阪府"
2020-11-19,"池田市",2,"大阪府"
2020-11-19,"吹田市",6,"大阪府"
2020-11-19,"泉大津市",3,"大阪府"
2020-11-19,"高槻市",13,"大阪府"
2020-11-19,"貝塚市",1,"大阪府"
2020-11-19,"守口市",4,"大阪府"
2020-11-19,"枚方市",11,"大阪府"
2020-11-19,"茨木市",10,"大阪府"
2020-11-19,"八尾市",7,"大阪府"
2020-11-19,"泉佐野市",3,"大阪府"
2020-11-19,"富田林市",0,"大阪府"
2020-11-19,"寝屋川市",6,"大阪府"
2020-11-19,"河内長野市",0,"大阪府"
2020-11-19,"松原市",2,"大阪府"
2020-11-19,"大東市",2,"大阪府"
2020-11-19,"和泉市",3,"大阪府"
2020-11-19,"箕面市",3,"大阪府"
2020-11-19,"柏原市",0,"大阪府"
2020-11-19,"羽曳野市",4,"大阪府"
2020-11-19,"門真市",3,"大阪府"
2020-11-19,"摂津市",1,"大阪府"
2020-11-19,"高石市",1,"大阪府"
2020-11-19,"藤井寺市",1,"大阪府"
2020-11-19,"東大阪市",22,"大阪府"
2020-11-19,"泉南市",1,"大阪府"
2020-11-19,"四條畷市",0,"大阪府"
2020-11-19,"交野市",0,"大阪府"
2020-11-19,"大阪狭山市",2,"大阪府"
2020-11-19,"阪南市",2,"大阪府"
2020-11-19,"島本町",0,"大阪府"
2020-11-19,"豊能町",1,"大阪府"
2020-11-19,"能勢町",1,"大阪府"
2020-11-19,"忠岡町",1,"大阪府"
2020-11-19,"熊取町",0,"大阪府"
2020-11-19,"田尻町",0,"大阪府"
2020-11-19,"岬町",0,"大阪府"
2020-11-19,"太子町",1,"大阪府"
2020-11-19,"河南町",0,"大阪府"
2020-11-19,"千早赤阪村",0,"大阪府"
2020-11-19,"大阪府外",10,"大阪府"
2020-11-19,"調査中",2,"大阪府"
2020-11-20,"大阪市",168,"大阪府"
2020-11-20,"堺市",26,"大阪府"
2020-11-20,"岸和田市",5,"大阪府"
2020-11-20,"豊中市",16,"大阪府"
2020-11-20,"池田市",1,"大阪府"
2020-11-20,"吹田市",21,"大阪府"
2020-11-20,"泉大津市",2,"大阪府"
2020-11-20,"高槻市",18,"大阪府"
2020-11-20,"貝塚市",6,"大阪府"
2020-11-20,"守口市",5,"大阪府"
2020-11-20,"枚方市",11,"大阪府"
2020-11-20,"茨木市",11,"大阪府"
2020-11-20,"八尾市",14,"大阪府"
2020-11-20,"泉佐野市",0,"大阪府"
2020-11-20,"富田林市",2,"大阪府"
2020-11-20,"寝屋川市",20,"大阪府"
2020-11-20,"河内長野市",4,"大阪府"
2020-11-20,"松原市",5,"大阪府"
2020-11-20,"大東市",1,"大阪府"
2020-11-20,"和泉市",5,"大阪府"
2020-11-20,"箕面市",5,"大阪府"
2020-11-20,"柏原市",0,"大阪府"
2020-11-20,"羽曳野市",6,"大阪府"
2020-11-20,"門真市",4,"大阪府"
2020-11-20,"摂津市",3,"大阪府"
2020-11-20,"高石市",1,"大阪府"
2020-11-20,"藤井寺市",1,"大阪府"
2020-11-20,"東大阪市",26,"大阪府"
2020-11-20,"泉南市",5,"大阪府"
2020-11-20,"四條畷市",1,"大阪府"
2020-11-20,"交野市",0,"大阪府"
2020-11-20,"大阪狭山市",4,"大阪府"
2020-11-20,"阪南市",6,"大阪府"
2020-11-20,"島本町",1,"大阪府"
2020-11-20,"豊能町",0,"大阪府"
2020-11-20,"能勢町",0,"大阪府"
2020-11-20,"忠岡町",0,"大阪府"
2020-11-20,"熊取町",1,"大阪府"
2020-11-20,"田尻町",0,"大阪府"
2020-11-20,"岬町",1,"大阪府"
2020-11-20,"太子町",0,"大阪府"
2020-11-20,"河南町",0,"大阪府"
2020-11-20,"千早赤阪村",0,"大阪府"
2020-11-20,"大阪府外",9,"大阪府"
2020-11-20,"調査中",0,"大阪府"
2020-11-21,"大阪市",286,"大阪府"
2020-11-21,"堺市",20,"大阪府"
2020-11-21,"岸和田市",3,"大阪府"
2020-11-21,"豊中市",17,"大阪府"
2020-11-21,"池田市",3,"大阪府"
2020-11-21,"吹田市",12,"大阪府"
2020-11-21,"泉大津市",9,"大阪府"
2020-11-21,"高槻市",11,"大阪府"
2020-11-21,"貝塚市",2,"大阪府"
2020-11-21,"守口市",6,"大阪府"
2020-11-21,"枚方市",13,"大阪府"
2020-11-21,"茨木市",4,"大阪府"
2020-11-21,"八尾市",12,"大阪府"
2020-11-21,"泉佐野市",0,"大阪府"
2020-11-21,"富田林市",1,"大阪府"
2020-11-21,"寝屋川市",13,"大阪府"
2020-11-21,"河内長野市",3,"大阪府"
2020-11-21,"松原市",5,"大阪府"
2020-11-21,"大東市",4,"大阪府"
2020-11-21,"和泉市",8,"大阪府"
2020-11-21,"箕面市",8,"大阪府"
2020-11-21,"柏原市",0,"大阪府"
2020-11-21,"羽曳野市",1,"大阪府"
2020-11-21,"門真市",2,"大阪府"
2020-11-21,"摂津市",2,"大阪府"
2020-11-21,"高石市",0,"大阪府"
2020-11-21,"藤井寺市",3,"大阪府"
2020-11-21,"東大阪市",17,"大阪府"
2020-11-21,"泉南市",2,"大阪府"
2020-11-21,"四條畷市",1,"大阪府"
2020-11-21,"交野市",3,"大阪府"
2020-11-21,"大阪狭山市",4,"大阪府"
2020-11-21,"阪南市",0,"大阪府"
2020-11-21,"島本町",0,"大阪府"
2020-11-21,"豊能町",1,"大阪府"
2020-11-21,"能勢町",0,"大阪府"
2020-11-21,"忠岡町",0,"大阪府"
2020-11-21,"熊取町",2,"大阪府"
2020-11-21,"田尻町",0,"大阪府"
2020-11-21,"岬町",0,"大阪府"
2020-11-21,"太子町",0,"大阪府"
2020-11-21,"河南町",0,"大阪府"
2020-11-21,"千早赤阪村",1,"大阪府"
2020-11-21,"大阪府外",9,"大阪府"
2020-11-21,"調査中",2,"大阪府"
2020-11-22,"大阪市",174,"大阪府"
2020-11-22,"堺市",17,"大阪府"
2020-11-22,"岸和田市",5,"大阪府"
2020-11-22,"豊中市",4,"大阪府"
2020-11-22,"池田市",2,"大阪府"
2020-11-22,"吹田市",8,"大阪府"
2020-11-22,"泉大津市",2,"大阪府"
2020-11-22,"高槻市",5,"大阪府"
2020-11-22,"貝塚市",4,"大阪府"
2020-11-22,"守口市",2,"大阪府"
2020-11-22,"枚方市",5,"大阪府"
2020-11-22,"茨木市",3,"大阪府"
2020-11-22,"八尾市",0,"大阪府"
2020-11-22,"泉佐野市",0,"大阪府"
2020-11-22,"富田林市",2,"大阪府"
2020-11-22,"寝屋川市",4,"大阪府"
2020-11-22,"河内長野市",5,"大阪府"
2020-11-22,"松原市",3,"大阪府"
2020-11-22,"大東市",0,"大阪府"
2020-11-22,"和泉市",3,"大阪府"
2020-11-22,"箕面市",1,"大阪府"
2020-11-22,"柏原市",0,"大阪府"
2020-11-22,"羽曳野市",1,"大阪府"
2020-11-22,"門真市",3,"大阪府"
2020-11-22,"摂津市",0,"大阪府"
2020-11-22,"高石市",0,"大阪府"
2020-11-22,"藤井寺市",2,"大阪府"
2020-11-22,"東大阪市",3,"大阪府"
2020-11-22,"泉南市",0,"大阪府"
2020-11-22,"四條畷市",2,"大阪府"
2020-11-22,"交野市",2,"大阪府"
2020-11-22,"大阪狭山市",2,"大阪府"
2020-11-22,"阪南市",0,"大阪府"
2020-11-22,"島本町",0,"大阪府"
2020-11-22,"豊能町",0,"大阪府"
2020-11-22,"能勢町",0,"大阪府"
2020-11-22,"忠岡町",1,"大阪府"
2020-11-22,"熊取町",0,"大阪府"
2020-11-22,"田尻町",0,"大阪府"
2020-11-22,"岬町",0,"大阪府"
2020-11-22,"太子町",0,"大阪府"
2020-11-22,"河南町",0,"大阪府"
2020-11-22,"千早赤阪村",0,"大阪府"
2020-11-22,"大阪府外",3,"大阪府"
2020-11-22,"調査中",13,"大阪府"
2020-11-23,"大阪市",120,"大阪府"
2020-11-23,"堺市",18,"大阪府"
2020-11-23,"岸和田市",1,"大阪府"
2020-11-23,"豊中市",6,"大阪府"
2020-11-23,"池田市",3,"大阪府"
2020-11-23,"吹田市",1,"大阪府"
2020-11-23,"泉大津市",5,"大阪府"
2020-11-23,"高槻市",5,"大阪府"
2020-11-23,"貝塚市",1,"大阪府"
2020-11-23,"守口市",0,"大阪府"
2020-11-23,"枚方市",5,"大阪府"
2020-11-23,"茨木市",1,"大阪府"
2020-11-23,"八尾市",1,"大阪府"
2020-11-23,"泉佐野市",0,"大阪府"
2020-11-23,"富田林市",1,"大阪府"
2020-11-23,"寝屋川市",9,"大阪府"
2020-11-23,"河内長野市",1,"大阪府"
2020-11-23,"松原市",4,"大阪府"
2020-11-23,"大東市",1,"大阪府"
2020-11-23,"和泉市",5,"大阪府"
2020-11-23,"箕面市",4,"大阪府"
2020-11-23,"柏原市",0,"大阪府"
2020-11-23,"羽曳野市",2,"大阪府"
2020-11-23,"門真市",1,"大阪府"
2020-11-23,"摂津市",0,"大阪府"
2020-11-23,"高石市",1,"大阪府"
2020-11-23,"藤井寺市",2,"大阪府"
2020-11-23,"東大阪市",4,"大阪府"
2020-11-23,"泉南市",0,"大阪府"
2020-11-23,"四條畷市",0,"大阪府"
2020-11-23,"交野市",1,"大阪府"
2020-11-23,"大阪狭山市",0,"大阪府"
2020-11-23,"阪南市",0,"大阪府"
2020-11-23,"島本町",0,"大阪府"
2020-11-23,"豊能町",0,"大阪府"
2020-11-23,"能勢町",0,"大阪府"
2020-11-23,"忠岡町",1,"大阪府"
2020-11-23,"熊取町",2,"大阪府"
2020-11-23,"田尻町",0,"大阪府"
2020-11-23,"岬町",0,"大阪府"
2020-11-23,"太子町",0,"大阪府"
2020-11-23,"河南町",0,"大阪府"
2020-11-23,"千早赤阪村",0,"大阪府"
2020-11-23,"大阪府外",4,"大阪府"
2020-11-23,"調査中",0,"大阪府"
2020-11-24,"大阪市",140,"大阪府"
2020-11-24,"堺市",28,"大阪府"
2020-11-24,"岸和田市",11,"大阪府"
2020-11-24,"豊中市",7,"大阪府"
2020-11-24,"池田市",0,"大阪府"
2020-11-24,"吹田市",8,"大阪府"
2020-11-24,"泉大津市",3,"大阪府"
2020-11-24,"高槻市",4,"大阪府"
2020-11-24,"貝塚市",4,"大阪府"
2020-11-24,"守口市",6,"大阪府"
2020-11-24,"枚方市",7,"大阪府"
2020-11-24,"茨木市",5,"大阪府"
2020-11-24,"八尾市",9,"大阪府"
2020-11-24,"泉佐野市",1,"大阪府"
2020-11-24,"富田林市",9,"大阪府"
2020-11-24,"寝屋川市",8,"大阪府"
2020-11-24,"河内長野市",1,"大阪府"
2020-11-24,"松原市",4,"大阪府"
2020-11-24,"大東市",1,"大阪府"
2020-11-24,"和泉市",2,"大阪府"
2020-11-24,"箕面市",11,"大阪府"
2020-11-24,"柏原市",1,"大阪府"
2020-11-24,"羽曳野市",9,"大阪府"
2020-11-24,"門真市",3,"大阪府"
2020-11-24,"摂津市",2,"大阪府"
2020-11-24,"高石市",0,"大阪府"
2020-11-24,"藤井寺市",1,"大阪府"
2020-11-24,"東大阪市",11,"大阪府"
2020-11-24,"泉南市",3,"大阪府"
2020-11-24,"四條畷市",0,"大阪府"
2020-11-24,"交野市",0,"大阪府"
2020-11-24,"大阪狭山市",2,"大阪府"
2020-11-24,"阪南市",0,"大阪府"
2020-11-24,"島本町",0,"大阪府"
2020-11-24,"豊能町",0,"大阪府"
2020-11-24,"能勢町",0,"大阪府"
2020-11-24,"忠岡町",0,"大阪府"
2020-11-24,"熊取町",6,"大阪府"
2020-11-24,"田尻町",0,"大阪府"
2020-11-24,"岬町",0,"大阪府"
2020-11-24,"太子町",0,"大阪府"
2020-11-24,"河南町",0,"大阪府"
2020-11-24,"千早赤阪村",0,"大阪府"
2020-11-24,"大阪府外",10,"大阪府"
2020-11-24,"調査中",1,"大阪府"
2020-11-25,"大阪市",146,"大阪府"
2020-11-25,"堺市",24,"大阪府"
2020-11-25,"岸和田市",2,"大阪府"
2020-11-25,"豊中市",11,"大阪府"
2020-11-25,"池田市",8,"大阪府"
2020-11-25,"吹田市",8,"大阪府"
2020-11-25,"泉大津市",1,"大阪府"
2020-11-25,"高槻市",13,"大阪府"
2020-11-25,"貝塚市",0,"大阪府"
2020-11-25,"守口市",3,"大阪府"
2020-11-25,"枚方市",13,"大阪府"
2020-11-25,"茨木市",9,"大阪府"
2020-11-25,"八尾市",6,"大阪府"
2020-11-25,"泉佐野市",1,"大阪府"
2020-11-25,"富田林市",3,"大阪府"
2020-11-25,"寝屋川市",3,"大阪府"
2020-11-25,"河内長野市",2,"大阪府"
2020-11-25,"松原市",1,"大阪府"
2020-11-25,"大東市",3,"大阪府"
2020-11-25,"和泉市",2,"大阪府"
2020-11-25,"箕面市",4,"大阪府"
2020-11-25,"柏原市",7,"大阪府"
2020-11-25,"羽曳野市",3,"大阪府"
2020-11-25,"門真市",3,"大阪府"
2020-11-25,"摂津市",0,"大阪府"
2020-11-25,"高石市",0,"大阪府"
2020-11-25,"藤井寺市",3,"大阪府"
2020-11-25,"東大阪市",25,"大阪府"
2020-11-25,"泉南市",2,"大阪府"
2020-11-25,"四條畷市",2,"大阪府"
2020-11-25,"交野市",0,"大阪府"
2020-11-25,"大阪狭山市",3,"大阪府"
2020-11-25,"阪南市",0,"大阪府"
2020-11-25,"島本町",0,"大阪府"
2020-11-25,"豊能町",1,"大阪府"
2020-11-25,"能勢町",0,"大阪府"
2020-11-25,"忠岡町",0,"大阪府"
2020-11-25,"熊取町",1,"大阪府"
2020-11-25,"田尻町",0,"大阪府"
2020-11-25,"岬町",1,"大阪府"
2020-11-25,"太子町",2,"大阪府"
2020-11-25,"河南町",0,"大阪府"
2020-11-25,"千早赤阪村",0,"大阪府"
2020-11-25,"大阪府外",9,"大阪府"
2020-11-25,"調査中",1,"大阪府"
2020-11-26,"大阪市",173,"大阪府"
2020-11-26,"堺市",23,"大阪府"
2020-11-26,"岸和田市",2,"大阪府"
2020-11-26,"豊中市",22,"大阪府"
2020-11-26,"池田市",5,"大阪府"
2020-11-26,"吹田市",15,"大阪府"
2020-11-26,"泉大津市",2,"大阪府"
2020-11-26,"高槻市",6,"大阪府"
2020-11-26,"貝塚市",1,"大阪府"
2020-11-26,"守口市",4,"大阪府"
2020-11-26,"枚方市",12,"大阪府"
2020-11-26,"茨木市",7,"大阪府"
2020-11-26,"八尾市",10,"大阪府"
2020-11-26,"泉佐野市",0,"大阪府"
2020-11-26,"富田林市",7,"大阪府"
2020-11-26,"寝屋川市",7,"大阪府"
2020-11-26,"河内長野市",1,"大阪府"
2020-11-26,"松原市",7,"大阪府"
2020-11-26,"大東市",9,"大阪府"
2020-11-26,"和泉市",9,"大阪府"
2020-11-26,"箕面市",2,"大阪府"
2020-11-26,"柏原市",1,"大阪府"
2020-11-26,"羽曳野市",0,"大阪府"
2020-11-26,"門真市",4,"大阪府"
2020-11-26,"摂津市",9,"大阪府"
2020-11-26,"高石市",1,"大阪府"
2020-11-26,"藤井寺市",3,"大阪府"
2020-11-26,"東大阪市",26,"大阪府"
2020-11-26,"泉南市",2,"大阪府"
2020-11-26,"四條畷市",1,"大阪府"
2020-11-26,"交野市",0,"大阪府"
2020-11-26,"大阪狭山市",1,"大阪府"
2020-11-26,"阪南市",0,"大阪府"
2020-11-26,"島本町",0,"大阪府"
2020-11-26,"豊能町",1,"大阪府"
2020-11-26,"能勢町",0,"大阪府"
2020-11-26,"忠岡町",0,"大阪府"
2020-11-26,"熊取町",0,"大阪府"
2020-11-26,"田尻町",0,"大阪府"
2020-11-26,"岬町",0,"大阪府"
2020-11-26,"太子町",0,"大阪府"
2020-11-26,"河南町",0,"大阪府"
2020-11-26,"千早赤阪村",0,"大阪府"
2020-11-26,"大阪府外",10,"大阪府"
2020-11-26,"調査中",0,"大阪府"
2020-11-27,"大阪市",178,"大阪府"
2020-11-27,"堺市",34,"大阪府"
2020-11-27,"岸和田市",6,"大阪府"
2020-11-27,"豊中市",11,"大阪府"
2020-11-27,"池田市",5,"大阪府"
2020-11-27,"吹田市",26,"大阪府"
2020-11-27,"泉大津市",4,"大阪府"
2020-11-27,"高槻市",11,"大阪府"
2020-11-27,"貝塚市",3,"大阪府"
2020-11-27,"守口市",12,"大阪府"
2020-11-27,"枚方市",16,"大阪府"
2020-11-27,"茨木市",19,"大阪府"
2020-11-27,"八尾市",12,"大阪府"
2020-11-27,"泉佐野市",2,"大阪府"
2020-11-27,"富田林市",5,"大阪府"
2020-11-27,"寝屋川市",9,"大阪府"
2020-11-27,"河内長野市",2,"大阪府"
2020-11-27,"松原市",5,"大阪府"
2020-11-27,"大東市",5,"大阪府"
2020-11-27,"和泉市",14,"大阪府"
2020-11-27,"箕面市",9,"大阪府"
2020-11-27,"柏原市",1,"大阪府"
2020-11-27,"羽曳野市",5,"大阪府"
2020-11-27,"門真市",11,"大阪府"
2020-11-27,"摂津市",5,"大阪府"
2020-11-27,"高石市",1,"大阪府"
2020-11-27,"藤井寺市",2,"大阪府"
2020-11-27,"東大阪市",29,"大阪府"
2020-11-27,"泉南市",1,"大阪府"
2020-11-27,"四條畷市",0,"大阪府"
2020-11-27,"交野市",0,"大阪府"
2020-11-27,"大阪狭山市",4,"大阪府"
2020-11-27,"阪南市",2,"大阪府"
2020-11-27,"島本町",0,"大阪府"
2020-11-27,"豊能町",0,"大阪府"
2020-11-27,"能勢町",0,"大阪府"
2020-11-27,"忠岡町",0,"大阪府"
2020-11-27,"熊取町",0,"大阪府"
2020-11-27,"田尻町",0,"大阪府"
2020-11-27,"岬町",1,"大阪府"
2020-11-27,"太子町",2,"大阪府"
2020-11-27,"河南町",1,"大阪府"
2020-11-27,"千早赤阪村",0,"大阪府"
2020-11-27,"大阪府外",10,"大阪府"
2020-11-27,"調査中",0,"大阪府"
2020-11-28,"大阪市",188,"大阪府"
2020-11-28,"堺市",34,"大阪府"
2020-11-28,"岸和田市",5,"大阪府"
2020-11-28,"豊中市",11,"大阪府"
2020-11-28,"池田市",2,"大阪府"
2020-11-28,"吹田市",22,"大阪府"
2020-11-28,"泉大津市",1,"大阪府"
2020-11-28,"高槻市",7,"大阪府"
2020-11-28,"貝塚市",2,"大阪府"
2020-11-28,"守口市",2,"大阪府"
2020-11-28,"枚方市",13,"大阪府"
2020-11-28,"茨木市",3,"大阪府"
2020-11-28,"八尾市",6,"大阪府"
2020-11-28,"泉佐野市",3,"大阪府"
2020-11-28,"富田林市",3,"大阪府"
2020-11-28,"寝屋川市",12,"大阪府"
