"発表日","市区町村","n","都道府県"
"2020/5/19","多摩市",0,"東京都"
"2020/5/2","多摩市",0,"東京都"
"2020/5/20","多摩市",8,"東京都"
"2020/5/21","多摩市",0,"東京都"
"2020/5/22","多摩市",0,"東京都"
"2020/5/23","多摩市",0,"東京都"
"2020/5/24","多摩市",0,"東京都"
"2020/5/25","多摩市",0,"東京都"
"2020/5/26","多摩市",0,"東京都"
"2020/5/27","多摩市",0,"東京都"
"2020/5/28","多摩市",0,"東京都"
"2020/5/29","多摩市",0,"東京都"
"2020/5/3","多摩市",0,"東京都"
"2020/5/30","多摩市",8,"東京都"
"2020/5/31","多摩市",0,"東京都"
"2020/5/4","多摩市",0,"東京都"
"2020/5/5","多摩市",0,"東京都"
"2020/5/6","多摩市",0,"東京都"
"2020/5/7","多摩市",0,"東京都"
"2020/5/8","多摩市",0,"東京都"
"2020/5/9","多摩市",0,"東京都"
"2020/6/1","多摩市",9,"東京都"
"2020/6/10","多摩市",0,"東京都"
"2020/6/11","多摩市",0,"東京都"
"2020/6/12","多摩市",0,"東京都"
"2020/6/13","多摩市",0,"東京都"
"2020/6/14","多摩市",0,"東京都"
"2020/6/15","多摩市",0,"東京都"
"2020/6/16","多摩市",0,"東京都"
"2020/6/17","多摩市",0,"東京都"
"2020/6/18","多摩市",0,"東京都"
"2020/6/19","多摩市",0,"東京都"
"2020/6/2","多摩市",0,"東京都"
"2020/6/20","多摩市",0,"東京都"
"2020/6/21","多摩市",0,"東京都"
"2020/6/22","多摩市",0,"東京都"
"2020/6/23","多摩市",0,"東京都"
"2020/6/24","多摩市",0,"東京都"
"2020/6/25","多摩市",0,"東京都"
"2020/6/26","多摩市",0,"東京都"
"2020/6/27","多摩市",0,"東京都"
"2020/6/28","多摩市",0,"東京都"
"2020/6/29","多摩市",0,"東京都"
"2020/6/3","多摩市",0,"東京都"
"2020/6/30","多摩市",0,"東京都"
"2020/6/4","多摩市",0,"東京都"
"2020/6/5","多摩市",0,"東京都"
"2020/6/6","多摩市",0,"東京都"
"2020/6/7","多摩市",0,"東京都"
"2020/6/8","多摩市",0,"東京都"
"2020/6/9","多摩市",0,"東京都"
"2020/7/1","多摩市",0,"東京都"
"2020/7/10","多摩市",2,"東京都"
"2020/7/11","多摩市",0,"東京都"
"2020/7/12","多摩市",0,"東京都"
"2020/7/13","多摩市",1,"東京都"
"2020/7/14","多摩市",0,"東京都"
"2020/7/15","多摩市",0,"東京都"
"2020/7/16","多摩市",2,"東京都"
"2020/7/17","多摩市",1,"東京都"
"2020/7/18","多摩市",1,"東京都"
"2020/7/19","多摩市",0,"東京都"
"2020/7/2","多摩市",0,"東京都"
"2020/7/20","多摩市",7,"東京都"
"2020/7/21","多摩市",3,"東京都"
"2020/7/22","多摩市",0,"東京都"
"2020/7/23","多摩市",3,"東京都"
"2020/7/24","多摩市",1,"東京都"
"2020/7/25","多摩市",1,"東京都"
"2020/7/26","多摩市",1,"東京都"
"2020/7/27","多摩市",0,"東京都"
"2020/7/28","多摩市",1,"東京都"
"2020/7/29","多摩市",0,"東京都"
"2020/7/3","多摩市",0,"東京都"
"2020/7/30","多摩市",20,"東京都"
"2020/7/31","多摩市",5,"東京都"
"2020/7/4","多摩市",0,"東京都"
"2020/7/5","多摩市",0,"東京都"
"2020/7/6","多摩市",0,"東京都"
"2020/7/7","多摩市",1,"東京都"
"2020/7/8","多摩市",0,"東京都"
"2020/7/9","多摩市",0,"東京都"
"2020/8/1","多摩市",25,"東京都"
"2020/8/10","多摩市",8,"東京都"
"2020/8/11","多摩市",2,"東京都"
"2020/8/12","多摩市",0,"東京都"
"2020/8/13","多摩市",1,"東京都"
"2020/8/14","多摩市",2,"東京都"
"2020/8/15","多摩市",2,"東京都"
"2020/8/16","多摩市",0,"東京都"
"2020/8/17","多摩市",0,"東京都"
"2020/8/18","多摩市",0,"東京都"
"2020/8/19","多摩市",0,"東京都"
"2020/8/2","多摩市",0,"東京都"
"2020/8/20","多摩市",15,"東京都"
"2020/8/21","多摩市",0,"東京都"
"2020/8/22","多摩市",3,"東京都"
"2020/8/23","多摩市",1,"東京都"
"2020/8/24","多摩市",0,"東京都"
"2020/8/25","多摩市",2,"東京都"
"2020/8/26","多摩市",1,"東京都"
"2020/8/27","多摩市",1,"東京都"
"2020/8/28","多摩市",1,"東京都"
"2020/8/29","多摩市",1,"東京都"
"2020/8/3","多摩市",0,"東京都"
"2020/8/30","多摩市",25,"東京都"
"2020/8/31","多摩市",0,"東京都"
"2020/8/4","多摩市",0,"東京都"
"2020/8/5","多摩市",1,"東京都"
"2020/8/6","多摩市",1,"東京都"
"2020/8/7","多摩市",1,"東京都"
"2020/8/8","多摩市",1,"東京都"
"2020/8/9","多摩市",1,"東京都"
"2020/9/1","多摩市",19,"東京都"
"2020/9/10","多摩市",2,"東京都"
"2020/9/11","多摩市",1,"東京都"
"2020/9/12","多摩市",0,"東京都"
"2020/9/13","多摩市",0,"東京都"
"2020/9/14","多摩市",0,"東京都"
"2020/9/15","多摩市",0,"東京都"
"2020/9/16","多摩市",1,"東京都"
"2020/9/17","多摩市",1,"東京都"
"2020/9/18","多摩市",1,"東京都"
"2020/9/19","多摩市",1,"東京都"
"2020/9/2","多摩市",0,"東京都"
"2020/9/20","多摩市",7,"東京都"
"2020/9/21","多摩市",0,"東京都"
"2020/9/22","多摩市",1,"東京都"
"2020/9/23","多摩市",0,"東京都"
"2020/9/24","多摩市",2,"東京都"
"2020/9/25","多摩市",3,"東京都"
"2020/9/26","多摩市",2,"東京都"
"2020/9/27","多摩市",0,"東京都"
"2020/9/28","多摩市",1,"東京都"
"2020/9/29","多摩市",2,"東京都"
"2020/9/3","多摩市",0,"東京都"
"2020/9/30","多摩市",24,"東京都"
"2020/9/4","多摩市",0,"東京都"
"2020/9/5","多摩市",1,"東京都"
"2020/9/6","多摩市",0,"東京都"
"2020/9/7","多摩市",0,"東京都"
"2020/9/8","多摩市",0,"東京都"
"2020/9/9","多摩市",0,"東京都"
"2020/10/1","台東区",0,"東京都"
"2020/10/10","台東区",29,"東京都"
"2020/10/11","台東区",5,"東京都"
"2020/10/12","台東区",0,"東京都"
"2020/10/13","台東区",1,"東京都"
"2020/10/14","台東区",5,"東京都"
"2020/10/15","台東区",5,"東京都"
"2020/10/16","台東区",5,"東京都"
"2020/10/17","台東区",2,"東京都"
"2020/10/18","台東区",8,"東京都"
"2020/10/19","台東区",0,"東京都"
"2020/10/2","台東区",0,"東京都"
"2020/10/20","台東区",59,"東京都"
"2020/10/21","台東区",2,"東京都"
"2020/10/22","台東区",0,"東京都"
"2020/10/23","台東区",2,"東京都"
"2020/10/24","台東区",0,"東京都"
"2020/10/25","台東区",5,"東京都"
"2020/10/26","台東区",2,"東京都"
"2020/10/27","台東区",1,"東京都"
"2020/10/28","台東区",4,"東京都"
"2020/10/29","台東区",7,"東京都"
"2020/10/3","台東区",0,"東京都"
"2020/10/30","台東区",76,"東京都"
"2020/10/31","台東区",2,"東京都"
"2020/10/4","台東区",0,"東京都"
"2020/10/5","台東区",0,"東京都"
"2020/10/6","台東区",2,"東京都"
"2020/10/7","台東区",0,"東京都"
"2020/10/8","台東区",7,"東京都"
"2020/10/9","台東区",1,"東京都"
"2020/11/1","台東区",66,"東京都"
"2020/11/2","台東区",1,"東京都"
"2020/11/3","台東区",0,"東京都"
"2020/11/4","台東区",4,"東京都"
"2020/11/5","台東区",5,"東京都"
"2020/11/6","台東区",1,"東京都"
"2020/11/7","台東区",2,"東京都"
"2020/11/8","台東区",6,"東京都"
"2020/11/9","台東区",3,"東京都"
"2020/3/31","台東区",0,"東京都"
"2020/4/1","台東区",4,"東京都"
"2020/4/1","台東区",0,"東京都"
"2020/4/10","台東区",27,"東京都"
"2020/4/11","台東区",4,"東京都"
"2020/4/13","台東区",1,"東京都"
"2020/4/14","台東区",0,"東京都"
"2020/4/16","台東区",2,"東京都"
"2020/4/17","台東区",4,"東京都"
"2020/4/18","台東区",2,"東京都"
"2020/4/19","台東区",4,"東京都"
"2020/4/2","台東区",0,"東京都"
"2020/4/2","台東区",0,"東京都"
"2020/4/20","台東区",40,"東京都"
"2020/4/21","台東区",0,"東京都"
"2020/4/22","台東区",0,"東京都"
"2020/4/23","台東区",1,"東京都"
"2020/4/24","台東区",4,"東京都"
"2020/4/25","台東区",1,"東京都"
"2020/4/26","台東区",0,"東京都"
"2020/4/27","台東区",0,"東京都"
"2020/4/28","台東区",1,"東京都"
"2020/4/29","台東区",0,"東京都"
"2020/4/3","台東区",0,"東京都"
"2020/4/30","台東区",41,"東京都"
"2020/4/4","台東区",0,"東京都"
"2020/4/5","台東区",2,"東京都"
"2020/4/6","台東区",2,"東京都"
"2020/4/7","台東区",1,"東京都"
"2020/4/8","台東区",3,"東京都"
"2020/4/8","台東区",0,"東京都"
"2020/4/9","台東区",8,"東京都"
"2020/5/1","台東区",34,"東京都"
"2020/5/10","台東区",4,"東京都"
"2020/5/11","台東区",94,"東京都"
"2020/5/12","台東区",0,"東京都"
"2020/5/13","台東区",0,"東京都"
"2020/5/14","台東区",0,"東京都"
"2020/5/15","台東区",0,"東京都"
"2020/5/16","台東区",0,"東京都"
"2020/5/17","台東区",0,"東京都"
"2020/5/18","台東区",0,"東京都"
"2020/5/19","台東区",0,"東京都"
"2020/5/2","台東区",0,"東京都"
"2020/5/20","台東区",97,"東京都"
"2020/5/21","台東区",0,"東京都"
"2020/5/22","台東区",0,"東京都"
"2020/5/23","台東区",0,"東京都"
"2020/5/24","台東区",0,"東京都"
"2020/5/25","台東区",1,"東京都"
"2020/5/26","台東区",0,"東京都"
"2020/5/27","台東区",0,"東京都"
"2020/5/28","台東区",0,"東京都"
"2020/5/29","台東区",1,"東京都"
"2020/5/3","台東区",0,"東京都"
"2020/5/30","台東区",99,"東京都"
"2020/5/31","台東区",0,"東京都"
"2020/5/4","台東区",0,"東京都"
"2020/5/5","台東区",1,"東京都"
"2020/5/6","台東区",0,"東京都"
"2020/5/7","台東区",0,"東京都"
"2020/5/8","台東区",1,"東京都"
"2020/5/9","台東区",0,"東京都"
"2020/6/1","台東区",97,"東京都"
"2020/6/10","台東区",1,"東京都"
"2020/6/11","台東区",0,"東京都"
"2020/6/12","台東区",0,"東京都"
"2020/6/13","台東区",0,"東京都"
"2020/6/14","台東区",0,"東京都"
"2020/6/15","台東区",0,"東京都"
"2020/6/16","台東区",0,"東京都"
"2020/6/17","台東区",0,"東京都"
"2020/6/18","台東区",0,"東京都"
"2020/6/19","台東区",0,"東京都"
"2020/6/2","台東区",0,"東京都"
"2020/6/20","台東区",1,"東京都"
"2020/6/21","台東区",1,"東京都"
"2020/6/22","台東区",1,"東京都"
"2020/6/23","台東区",0,"東京都"
"2020/6/24","台東区",0,"東京都"
"2020/6/25","台東区",1,"東京都"
"2020/6/26","台東区",0,"東京都"
"2020/6/27","台東区",1,"東京都"
"2020/6/28","台東区",2,"東京都"
"2020/6/29","台東区",0,"東京都"
"2020/6/3","台東区",0,"東京都"
"2020/6/30","台東区",8,"東京都"
"2020/6/4","台東区",0,"東京都"
"2020/6/5","台東区",0,"東京都"
"2020/6/6","台東区",0,"東京都"
"2020/6/7","台東区",0,"東京都"
"2020/6/8","台東区",0,"東京都"
"2020/6/9","台東区",0,"東京都"
"2020/7/1","台東区",9,"東京都"
"2020/7/10","台東区",19,"東京都"
"2020/7/11","台東区",5,"東京都"
"2020/7/12","台東区",4,"東京都"
"2020/7/13","台東区",5,"東京都"
"2020/7/14","台東区",0,"東京都"
"2020/7/15","台東区",1,"東京都"
"2020/7/16","台東区",3,"東京都"
"2020/7/17","台東区",1,"東京都"
"2020/7/18","台東区",7,"東京都"
"2020/7/19","台東区",2,"東京都"
"2020/7/2","台東区",0,"東京都"
"2020/7/20","台東区",47,"東京都"
"2020/7/21","台東区",3,"東京都"
"2020/7/22","台東区",3,"東京都"
"2020/7/23","台東区",12,"東京都"
"2020/7/24","台東区",2,"東京都"
"2020/7/25","台東区",8,"東京都"
"2020/7/26","台東区",6,"東京都"
"2020/7/27","台東区",1,"東京都"
"2020/7/28","台東区",8,"東京都"
"2020/7/29","台東区",7,"東京都"
"2020/7/3","台東区",0,"東京都"
"2020/7/30","台東区",98,"東京都"
"2020/7/31","台東区",6,"東京都"
"2020/7/4","台東区",0,"東京都"
"2020/7/5","台東区",3,"東京都"
"2020/7/6","台東区",0,"東京都"
"2020/7/7","台東区",0,"東京都"
"2020/7/8","台東区",2,"東京都"
"2020/7/9","台東区",2,"東京都"
"2020/8/1","台東区",100,"東京都"
"2020/8/10","台東区",54,"東京都"
"2020/8/11","台東区",6,"東京都"
"2020/8/12","台東区",1,"東京都"
"2020/8/13","台東区",13,"東京都"
"2020/8/14","台東区",3,"東京都"
"2020/8/15","台東区",12,"東京都"
"2020/8/16","台東区",7,"東京都"
"2020/8/17","台東区",1,"東京都"
"2020/8/18","台東区",1,"東京都"
"2020/8/19","台東区",13,"東京都"
"2020/8/2","台東区",0,"東京都"
"2020/8/20","台東区",120,"東京都"
"2020/8/21","台東区",5,"東京都"
"2020/8/22","台東区",4,"東京都"
"2020/8/23","台東区",4,"東京都"
"2020/8/24","台東区",0,"東京都"
"2020/8/25","台東区",1,"東京都"
"2020/8/26","台東区",7,"東京都"
"2020/8/27","台東区",7,"東京都"
"2020/8/28","台東区",4,"東京都"
"2020/8/29","台東区",3,"東京都"
"2020/8/3","台東区",0,"東京都"
"2020/8/30","台東区",161,"東京都"
"2020/8/31","台東区",0,"東京都"
"2020/8/4","台東区",0,"東京都"
"2020/8/5","台東区",8,"東京都"
"2020/8/6","台東区",13,"東京都"
"2020/8/7","台東区",10,"東京都"
"2020/8/8","台東区",12,"東京都"
"2020/8/9","台東区",5,"東京都"
"2020/9/1","台東区",118,"東京都"
"2020/9/10","台東区",55,"東京都"
"2020/9/11","台東区",3,"東京都"
"2020/9/12","台東区",7,"東京都"
"2020/9/13","台東区",5,"東京都"
"2020/9/14","台東区",0,"東京都"
"2020/9/15","台東区",5,"東京都"
"2020/9/16","台東区",5,"東京都"
"2020/9/17","台東区",3,"東京都"
"2020/9/18","台東区",8,"東京都"
"2020/9/19","台東区",4,"東京都"
"2020/9/2","台東区",0,"東京都"
"2020/9/20","台東区",94,"東京都"
"2020/9/21","台東区",0,"東京都"
"2020/9/22","台東区",4,"東京都"
"2020/9/23","台東区",1,"東京都"
"2020/9/24","台東区",3,"東京都"
"2020/9/25","台東区",6,"東京都"
"2020/9/26","台東区",4,"東京都"
"2020/9/27","台東区",0,"東京都"
"2020/9/28","台東区",2,"東京都"
"2020/9/29","台東区",7,"東京都"
"2020/9/3","台東区",0,"東京都"
"2020/9/30","台東区",123,"東京都"
"2020/9/4","台東区",0,"東京都"
"2020/9/5","台東区",6,"東京都"
"2020/9/6","台東区",7,"東京都"
"2020/9/7","台東区",0,"東京都"
"2020/9/8","台東区",5,"東京都"
"2020/9/9","台東区",11,"東京都"
"2020/10/1","大田区",0,"東京都"
"2020/10/10","大田区",120,"東京都"
"2020/10/11","大田区",10,"東京都"
"2020/10/12","大田区",8,"東京都"
"2020/10/13","大田区",15,"東京都"
"2020/10/14","大田区",9,"東京都"
"2020/10/15","大田区",45,"東京都"
"2020/10/16","大田区",12,"東京都"
"2020/10/17","大田区",30,"東京都"
"2020/10/18","大田区",11,"東京都"
"2020/10/19","大田区",8,"東京都"
"2020/10/2","大田区",0,"東京都"
"2020/10/20","大田区",265,"東京都"
"2020/10/21","大田区",13,"東京都"
"2020/10/22","大田区",10,"東京都"
"2020/10/23","大田区",15,"東京都"
"2020/10/24","大田区",14,"東京都"
"2020/10/25","大田区",14,"東京都"
"2020/10/26","大田区",5,"東京都"
"2020/10/27","大田区",14,"東京都"
"2020/10/28","大田区",18,"東京都"
"2020/10/29","大田区",14,"東京都"
"2020/10/3","大田区",0,"東京都"
"2020/10/30","大田区",364,"東京都"
"2020/10/31","大田区",20,"東京都"
"2020/10/4","大田区",0,"東京都"
"2020/10/5","大田区",3,"東京都"
"2020/10/6","大田区",12,"東京都"
"2020/10/7","大田区",11,"東京都"
"2020/10/8","大田区",23,"東京都"
"2020/10/9","大田区",13,"東京都"
"2020/11/1","大田区",323,"東京都"
"2020/11/2","大田区",7,"東京都"
"2020/11/3","大田区",4,"東京都"
"2020/11/4","大田区",7,"東京都"
"2020/11/5","大田区",11,"東京都"
"2020/11/6","大田区",23,"東京都"
"2020/11/7","大田区",26,"東京都"
"2020/11/8","大田区",22,"東京都"
"2020/11/9","大田区",9,"東京都"
"2020/3/31","大田区",0,"東京都"
"2020/4/1","大田区",1,"東京都"
"2020/4/1","大田区",0,"東京都"
"2020/4/10","大田区",43,"東京都"
"2020/4/11","大田区",7,"東京都"
"2020/4/13","大田区",0,"東京都"
"2020/4/14","大田区",2,"東京都"
"2020/4/16","大田区",10,"東京都"
"2020/4/17","大田区",2,"東京都"
"2020/4/18","大田区",11,"東京都"
"2020/4/19","大田区",6,"東京都"
"2020/4/2","大田区",0,"東京都"
"2020/4/2","大田区",0,"東京都"
"2020/4/20","大田区",81,"東京都"
"2020/4/21","大田区",3,"東京都"
"2020/4/22","大田区",9,"東京都"
"2020/4/23","大田区",11,"東京都"
"2020/4/24","大田区",18,"東京都"
"2020/4/25","大田区",2,"東京都"
"2020/4/26","大田区",0,"東京都"
"2020/4/27","大田区",0,"東京都"
"2020/4/28","大田区",2,"東京都"
"2020/4/29","大田区",4,"東京都"
"2020/4/3","大田区",0,"東京都"
"2020/4/30","大田区",129,"東京都"
"2020/4/4","大田区",0,"東京都"
"2020/4/5","大田区",9,"東京都"
"2020/4/6","大田区",7,"東京都"
"2020/4/7","大田区",1,"東京都"
"2020/4/8","大田区",6,"東京都"
"2020/4/8","大田区",0,"東京都"
"2020/4/9","大田区",7,"東京都"
"2020/5/1","大田区",105,"東京都"
"2020/5/10","大田区",45,"東京都"
"2020/5/11","大田区",33,"東京都"
"2020/5/12","大田区",3,"東京都"
"2020/5/13","大田区",0,"東京都"
"2020/5/14","大田区",1,"東京都"
"2020/5/15","大田区",0,"東京都"
"2020/5/16","大田区",0,"東京都"
"2020/5/17","大田区",1,"東京都"
"2020/5/18","大田区",0,"東京都"
"2020/5/19","大田区",1,"東京都"
"2020/5/2","大田区",0,"東京都"
"2020/5/20","大田区",64,"東京都"
"2020/5/21","大田区",4,"東京都"
"2020/5/22","大田区",0,"東京都"
"2020/5/23","大田区",0,"東京都"
"2020/5/24","大田区",0,"東京都"
"2020/5/25","大田区",0,"東京都"
"2020/5/26","大田区",0,"東京都"
"2020/5/27","大田区",1,"東京都"
"2020/5/28","大田区",0,"東京都"
"2020/5/29","大田区",0,"東京都"
"2020/5/3","大田区",0,"東京都"
"2020/5/30","大田区",55,"東京都"
"2020/5/31","大田区",0,"東京都"
"2020/5/4","大田区",0,"東京都"
"2020/5/5","大田区",0,"東京都"
"2020/5/6","大田区",0,"東京都"
"2020/5/7","大田区",0,"東京都"
"2020/5/8","大田区",3,"東京都"
"2020/5/9","大田区",2,"東京都"
"2020/6/1","大田区",44,"東京都"
"2020/6/10","大田区",3,"東京都"
"2020/6/11","大田区",0,"東京都"
"2020/6/12","大田区",0,"東京都"
"2020/6/13","大田区",0,"東京都"
"2020/6/14","大田区",0,"東京都"
"2020/6/15","大田区",2,"東京都"
"2020/6/16","大田区",2,"東京都"
"2020/6/17","大田区",0,"東京都"
"2020/6/18","大田区",0,"東京都"
"2020/6/19","大田区",1,"東京都"
"2020/6/2","大田区",0,"東京都"
"2020/6/20","大田区",9,"東京都"
"2020/6/21","大田区",0,"東京都"
"2020/6/22","大田区",0,"東京都"
"2020/6/23","大田区",2,"東京都"
"2020/6/24","大田区",2,"東京都"
"2020/6/25","大田区",0,"東京都"
"2020/6/26","大田区",1,"東京都"
"2020/6/27","大田区",3,"東京都"
"2020/6/28","大田区",0,"東京都"
"2020/6/29","大田区",0,"東京都"
"2020/6/3","大田区",0,"東京都"
"2020/6/30","大田区",19,"東京都"
"2020/6/4","大田区",0,"東京都"
"2020/6/5","大田区",0,"東京都"
"2020/6/6","大田区",1,"東京都"
"2020/6/7","大田区",0,"東京都"
"2020/6/8","大田区",0,"東京都"
"2020/6/9","大田区",2,"東京都"
"2020/7/1","大田区",19,"東京都"
"2020/7/10","大田区",23,"東京都"
"2020/7/11","大田区",3,"東京都"
"2020/7/12","大田区",5,"東京都"
"2020/7/13","大田区",7,"東京都"
"2020/7/14","大田区",0,"東京都"
"2020/7/15","大田区",1,"東京都"
"2020/7/16","大田区",10,"東京都"
"2020/7/17","大田区",5,"東京都"
"2020/7/18","大田区",5,"東京都"
"2020/7/19","大田区",5,"東京都"
"2020/7/2","大田区",0,"東京都"
"2020/7/20","大田区",64,"東京都"
"2020/7/21","大田区",7,"東京都"
"2020/7/22","大田区",6,"東京都"
"2020/7/23","大田区",11,"東京都"
"2020/7/24","大田区",4,"東京都"
"2020/7/25","大田区",6,"東京都"
"2020/7/26","大田区",4,"東京都"
"2020/7/27","大田区",4,"東京都"
"2020/7/28","大田区",6,"東京都"
"2020/7/29","大田区",8,"東京都"
"2020/7/3","大田区",0,"東京都"
"2020/7/30","大田区",132,"東京都"
"2020/7/31","大田区",11,"東京都"
"2020/7/4","大田区",0,"東京都"
"2020/7/5","大田区",4,"東京都"
"2020/7/6","大田区",2,"東京都"
"2020/7/7","大田区",4,"東京都"
"2020/7/8","大田区",3,"東京都"
"2020/7/9","大田区",5,"東京都"
"2020/8/1","大田区",140,"東京都"
"2020/8/10","大田区",96,"東京都"
"2020/8/11","大田区",5,"東京都"
"2020/8/12","大田区",9,"東京都"
"2020/8/13","大田区",7,"東京都"
"2020/8/14","大田区",18,"東京都"
"2020/8/15","大田区",19,"東京都"
"2020/8/16","大田区",18,"東京都"
"2020/8/17","大田区",18,"東京都"
"2020/8/18","大田区",18,"東京都"
"2020/8/19","大田区",14,"東京都"
"2020/8/2","大田区",0,"東京都"
"2020/8/20","大田区",212,"東京都"
"2020/8/21","大田区",13,"東京都"
"2020/8/22","大田区",6,"東京都"
"2020/8/23","大田区",7,"東京都"
"2020/8/24","大田区",1,"東京都"
"2020/8/25","大田区",13,"東京都"
"2020/8/26","大田区",4,"東京都"
"2020/8/27","大田区",9,"東京都"
"2020/8/28","大田区",14,"東京都"
"2020/8/29","大田区",8,"東京都"
"2020/8/3","大田区",0,"東京都"
"2020/8/30","大田区",290,"東京都"
"2020/8/31","大田区",6,"東京都"
"2020/8/4","大田区",0,"東京都"
"2020/8/5","大田区",11,"東京都"
"2020/8/6","大田区",5,"東京都"
"2020/8/7","大田区",8,"東京都"
"2020/8/8","大田区",3,"東京都"
"2020/8/9","大田区",20,"東京都"
"2020/9/1","大田区",246,"東京都"
"2020/9/10","大田区",81,"東京都"
"2020/9/11","大田区",11,"東京都"
"2020/9/12","大田区",12,"東京都"
"2020/9/13","大田区",15,"東京都"
"2020/9/14","大田区",5,"東京都"
"2020/9/15","大田区",9,"東京都"
"2020/9/16","大田区",13,"東京都"
"2020/9/17","大田区",12,"東京都"
"2020/9/18","大田区",19,"東京都"
"2020/9/19","大田区",10,"東京都"
"2020/9/2","大田区",0,"東京都"
"2020/9/20","大田区",191,"東京都"
"2020/9/21","大田区",6,"東京都"
"2020/9/22","大田区",2,"東京都"
"2020/9/23","大田区",9,"東京都"
"2020/9/24","大田区",10,"東京都"
"2020/9/25","大田区",16,"東京都"
"2020/9/26","大田区",19,"東京都"
"2020/9/27","大田区",15,"東京都"
"2020/9/28","大田区",8,"東京都"
"2020/9/29","大田区",14,"東京都"
"2020/9/3","大田区",0,"東京都"
"2020/9/30","大田区",287,"東京都"
"2020/9/4","大田区",0,"東京都"
"2020/9/5","大田区",4,"東京都"
"2020/9/6","大田区",5,"東京都"
"2020/9/7","大田区",4,"東京都"
"2020/9/8","大田区",3,"東京都"
"2020/9/9","大田区",6,"東京都"
"2020/10/1","大島町",0,"東京都"
"2020/10/10","大島町",0,"東京都"
"2020/10/11","大島町",0,"東京都"
"2020/10/12","大島町",0,"東京都"
"2020/10/13","大島町",0,"東京都"
"2020/10/14","大島町",0,"東京都"
"2020/10/15","大島町",0,"東京都"
"2020/10/16","大島町",0,"東京都"
"2020/10/17","大島町",0,"東京都"
"2020/10/18","大島町",0,"東京都"
"2020/10/19","大島町",0,"東京都"
"2020/10/2","大島町",0,"東京都"
"2020/10/20","大島町",0,"東京都"
"2020/10/21","大島町",0,"東京都"
"2020/10/22","大島町",0,"東京都"
"2020/10/23","大島町",0,"東京都"
"2020/10/24","大島町",0,"東京都"
"2020/10/25","大島町",0,"東京都"
"2020/10/26","大島町",0,"東京都"
"2020/10/27","大島町",0,"東京都"
"2020/10/28","大島町",0,"東京都"
"2020/10/29","大島町",0,"東京都"
"2020/10/3","大島町",0,"東京都"
"2020/10/30","大島町",0,"東京都"
"2020/10/31","大島町",0,"東京都"
"2020/10/4","大島町",0,"東京都"
"2020/10/5","大島町",0,"東京都"
"2020/10/6","大島町",0,"東京都"
"2020/10/7","大島町",0,"東京都"
"2020/10/8","大島町",0,"東京都"
"2020/10/9","大島町",0,"東京都"
"2020/11/1","大島町",0,"東京都"
"2020/11/2","大島町",0,"東京都"
"2020/11/3","大島町",0,"東京都"
"2020/11/4","大島町",0,"東京都"
"2020/11/5","大島町",0,"東京都"
"2020/11/6","大島町",0,"東京都"
"2020/11/7","大島町",0,"東京都"
"2020/11/8","大島町",0,"東京都"
"2020/11/9","大島町",0,"東京都"
"2020/3/31","大島町",0,"東京都"
"2020/4/1","大島町",0,"東京都"
"2020/4/10","大島町",0,"東京都"
"2020/4/11","大島町",0,"東京都"
"2020/4/13","大島町",0,"東京都"
"2020/4/14","大島町",0,"東京都"
"2020/4/16","大島町",0,"東京都"
"2020/4/17","大島町",0,"東京都"
"2020/4/18","大島町",0,"東京都"
"2020/4/19","大島町",0,"東京都"
"2020/4/2","大島町",0,"東京都"
"2020/4/20","大島町",0,"東京都"
"2020/4/21","大島町",0,"東京都"
"2020/4/22","大島町",0,"東京都"
"2020/4/23","大島町",0,"東京都"
"2020/4/24","大島町",0,"東京都"
"2020/4/25","大島町",0,"東京都"
"2020/4/26","大島町",0,"東京都"
"2020/4/27","大島町",0,"東京都"
"2020/4/28","大島町",0,"東京都"
"2020/4/29","大島町",0,"東京都"
"2020/4/3","大島町",0,"東京都"
"2020/4/30","大島町",0,"東京都"
"2020/4/4","大島町",0,"東京都"
"2020/4/5","大島町",0,"東京都"
"2020/4/6","大島町",0,"東京都"
"2020/4/7","大島町",0,"東京都"
"2020/4/8","大島町",0,"東京都"
"2020/4/9","大島町",0,"東京都"
"2020/5/1","大島町",0,"東京都"
"2020/5/10","大島町",0,"東京都"
"2020/5/11","大島町",0,"東京都"
"2020/5/12","大島町",0,"東京都"
"2020/5/13","大島町",0,"東京都"
"2020/5/14","大島町",0,"東京都"
"2020/5/15","大島町",0,"東京都"
"2020/5/16","大島町",0,"東京都"
"2020/5/17","大島町",0,"東京都"
"2020/5/18","大島町",0,"東京都"
"2020/5/19","大島町",0,"東京都"
"2020/5/2","大島町",0,"東京都"
"2020/5/20","大島町",0,"東京都"
"2020/5/21","大島町",0,"東京都"
"2020/5/22","大島町",0,"東京都"
"2020/5/23","大島町",0,"東京都"
"2020/5/24","大島町",0,"東京都"
"2020/5/25","大島町",0,"東京都"
"2020/5/26","大島町",0,"東京都"
"2020/5/27","大島町",0,"東京都"
"2020/5/28","大島町",0,"東京都"
"2020/5/29","大島町",0,"東京都"
"2020/5/3","大島町",0,"東京都"
"2020/5/30","大島町",0,"東京都"
"2020/5/31","大島町",0,"東京都"
"2020/5/4","大島町",0,"東京都"
"2020/5/5","大島町",0,"東京都"
"2020/5/6","大島町",0,"東京都"
"2020/5/7","大島町",0,"東京都"
